city_id,city,country,timezone,dst,tz
541,Coningsby,United Kingdom,0,E,Europe/London
542,Dishforth,United Kingdom,0,E,Europe/London
543,Leeming,United Kingdom,0,E,Europe/London
544,Church Fenton,United Kingdom,0,E,Europe/London
545,Honington,United Kingdom,0,E,Europe/London
546,Cottesmore,United Kingdom,0,E,Europe/London
547,Scampton,United Kingdom,0,E,Europe/London
548,Wittering,United Kingdom,0,E,Europe/London
549,Linton-on-ouse,United Kingdom,0,E,Europe/London
550,Waddington,United Kingdom,0,E,Europe/London
551,Topcliffe,United Kingdom,0,E,Europe/London
552,Cranwell,United Kingdom,0,E,Europe/London
553,Barkston Heath,United Kingdom,0,E,Europe/London
554,Marham,United Kingdom,0,E,Europe/London
555,Mount Pleasant,Falkland Islands,-3,U,Atlantic/Stanley
556,Amsterdam,Netherlands,1,E,Europe/Amsterdam
557,Weert,Netherlands,1,E,Europe/Amsterdam
558,Maastricht,Netherlands,1,E,Europe/Amsterdam
559,Deelen,Netherlands,1,E,Europe/Amsterdam
560,Drachten,Netherlands,1,E,Europe/Amsterdam
561,Eindhoven,Netherlands,1,E,Europe/Amsterdam
562,Groningen,Netherlands,1,E,Europe/Amsterdam
563,Gilze-rijen,Netherlands,1,E,Europe/Amsterdam
564,De Kooy,Netherlands,1,E,Europe/Amsterdam
565,Lelystad,Netherlands,1,E,Europe/Amsterdam
566,Leeuwarden,Netherlands,1,E,Europe/Amsterdam
567,Rotterdam,Netherlands,1,E,Europe/Amsterdam
568,Soesterberg,Netherlands,1,E,Europe/Amsterdam
569,Enschede,Netherlands,1,E,Europe/Amsterdam
570,Valkenburg,Netherlands,1,E,Europe/Amsterdam
571,Woensdrecht,Netherlands,1,E,Europe/Amsterdam
572,Cork,Ireland,0,E,Europe/Dublin
573,Galway,Ireland,0,E,Europe/Dublin
574,Dublin,Ireland,0,E,Europe/Dublin
575,Connaught,Ireland,0,E,Europe/Dublin
576,Kerry,Ireland,0,E,Europe/Dublin
577,Casement,Ireland,0,E,Europe/Dublin
578,Shannon,Ireland,0,E,Europe/Dublin
579,Sligo,Ireland,0,E,Europe/Dublin
580,Waterford,Ireland,0,E,Europe/Dublin
581,Aarhus,Denmark,1,E,Europe/Copenhagen
582,Billund,Denmark,1,E,Europe/Copenhagen
583,Copenhagen,Denmark,1,E,Europe/Copenhagen
584,Esbjerg,Denmark,1,E,Europe/Copenhagen
585,Gronholt,Denmark,1,E,Europe/Copenhagen
586,Karup,Denmark,1,E,Europe/Copenhagen
587,Laeso,Denmark,1,E,Europe/Copenhagen
588,Maribo,Denmark,1,E,Europe/Copenhagen
589,Odense,Denmark,1,E,Europe/Copenhagen
590,Krusa-padborg,Denmark,1,E,Europe/Copenhagen
591,Ronne,Denmark,1,E,Europe/Copenhagen
592,Soenderborg,Denmark,1,E,Europe/Copenhagen
593,Skrydstrup,Denmark,1,E,Europe/Copenhagen
594,Skive,Denmark,1,E,Europe/Copenhagen
595,Thisted,Denmark,1,E,Europe/Copenhagen
596,Kolding,Denmark,1,E,Europe/Copenhagen
597,Vagar,Faroe Islands,0,E,Atlantic/Faeroe
598,Vesthimmerland,Denmark,1,E,Europe/Copenhagen
599,Stauning,Denmark,1,E,Europe/Copenhagen
600,Aalborg,Denmark,1,E,Europe/Copenhagen
601,Luxemburg,Luxembourg,1,E,Europe/Luxembourg
602,Alesund,Norway,1,E,Europe/Oslo
603,Andoya,Norway,1,E,Europe/Oslo
604,Alta,Norway,1,E,Europe/Oslo
605,Voss,Norway,1,E,Europe/Oslo
606,Bronnoysund,Norway,1,E,Europe/Oslo
607,Bodo,Norway,1,E,Europe/Oslo
608,Bergen,Norway,1,E,Europe/Oslo
609,Batsfjord,Norway,1,E,Europe/Oslo
610,Kristiansand,Norway,1,E,Europe/Oslo
611,Geilo,Norway,1,E,Europe/Oslo
612,Bardufoss,Norway,1,E,Europe/Oslo
613,Harstad/Narvik,Norway,1,E,Europe/Oslo
614,Fagernes,Norway,1,E,Europe/Oslo
615,Floro,Norway,1,E,Europe/Oslo
616,Oslo,Norway,1,E,Europe/Oslo
617,Haugesund,Norway,1,E,Europe/Oslo
618,Hasvik,Norway,1,E,Europe/Oslo
619,Kristiansund,Norway,1,E,Europe/Oslo
620,Kjeller,Norway,1,E,Europe/Oslo
621,Kirkenes,Norway,1,E,Europe/Oslo
622,Farsund,Norway,1,E,Europe/Oslo
623,Molde,Norway,1,E,Europe/Oslo
624,Mosjoen,Norway,1,E,Europe/Oslo
625,Lakselv,Norway,1,E,Europe/Oslo
626,Notodden,Norway,1,E,Europe/Oslo
627,Orland,Norway,1,E,Europe/Oslo
628,Roros,Norway,1,E,Europe/Oslo
629,Rygge,Norway,1,E,Europe/Oslo
630,Svalbard,Norway,1,E,Arctic/Longyearbyen
631,Skien,Norway,1,E,Europe/Oslo
632,Stord,Norway,1,E,Europe/Oslo
633,Sandnessjoen,Norway,1,E,Europe/Oslo
634,Tromso,Norway,1,E,Europe/Oslo
635,Sandefjord,Norway,1,E,Europe/Oslo
636,Trondheim,Norway,1,E,Europe/Oslo
637,Stavanger,Norway,1,E,Europe/Oslo
638,Warsaw,Poland,1,E,Europe/Warsaw
639,Gdansk,Poland,1,E,Europe/Warsaw
640,Krakow,Poland,1,E,Europe/Warsaw
641,Katowice,Poland,1,E,Europe/Warsaw
642,Mielec,Poland,1,E,Europe/Warsaw
643,Poznan,Poland,1,E,Europe/Warsaw
644,Rzeszow,Poland,1,E,Europe/Warsaw
645,Szczecin,Poland,1,E,Europe/Warsaw
646,Slupsk,Poland,1,E,Europe/Warsaw
647,Shapaja,Poland,1,E,Europe/Warsaw
648,Wroclaw,Poland,1,E,Europe/Warsaw
649,Zielona Gora,Poland,1,E,Europe/Warsaw
650,Linkoeping,Sweden,1,E,Europe/Stockholm
651,Norrkoeping,Sweden,1,E,Europe/Stockholm
652,Uppsala,Sweden,1,E,Europe/Stockholm
653,Ronneby,Sweden,1,E,Europe/Stockholm
654,Rada,Sweden,1,E,Europe/Stockholm
655,Gothenborg,Sweden,1,E,Europe/Stockholm
656,Joenkoeping,Sweden,1,E,Europe/Stockholm
657,Falkoping,Sweden,1,E,Europe/Stockholm
658,Lidkoping,Sweden,1,E,Europe/Stockholm
659,Skovde,Sweden,1,E,Europe/Stockholm
660,Trollhattan,Sweden,1,E,Europe/Stockholm
661,Karlsborg,Sweden,1,E,Europe/Stockholm
662,Satenas,Sweden,1,E,Europe/Stockholm
663,Stockholm,Sweden,1,E,Europe/Stockholm
664,Karlskoga,Sweden,1,E,Europe/Stockholm
665,Mora,Sweden,1,E,Europe/Stockholm
666,Arvika,Sweden,1,E,Europe/Stockholm
667,Emmaboda,Sweden,1,E,Europe/Stockholm
668,Ljungby,Sweden,1,E,Europe/Stockholm
669,Kristianstad,Sweden,1,E,Europe/Stockholm
670,Landskrona,Sweden,1,E,Europe/Stockholm
671,Oskarshamn,Sweden,1,E,Europe/Stockholm
672,Anderstorp,Sweden,1,E,Europe/Stockholm
673,Kalkmar,Sweden,1,E,Europe/Stockholm
674,Malmoe,Sweden,1,E,Europe/Stockholm
675,Halmstad,Sweden,1,E,Europe/Stockholm
676,Hagshult,Sweden,1,E,Europe/Stockholm
677,Vaxjo,Sweden,1,E,Europe/Stockholm
678,Hallviken,Sweden,1,E,Europe/Stockholm
679,Hede,Sweden,1,E,Europe/Stockholm
680,Sveg,Sweden,1,E,Europe/Stockholm
681,Gallivare,Sweden,1,E,Europe/Stockholm
682,Hudiksvall,Sweden,1,E,Europe/Stockholm
683,Jokkmokk,Sweden,1,E,Europe/Stockholm
684,Kramfors,Sweden,1,E,Europe/Stockholm
685,Lycksele,Sweden,1,E,Europe/Stockholm
686,Optand,Sweden,1,E,Europe/Stockholm
687,Sundsvall,Sweden,1,E,Europe/Stockholm
688,Ornskoldsvik,Sweden,1,E,Europe/Stockholm
689,Pitea,Sweden,1,E,Europe/Stockholm
690,Kiruna,Sweden,1,E,Europe/Stockholm
691,Orsa,Sweden,1,E,Europe/Stockholm
692,Skelleftea,Sweden,1,E,Europe/Stockholm
693,Sattna,Sweden,1,E,Europe/Stockholm
694,Umea,Sweden,1,E,Europe/Stockholm
695,Vilhelmina,Sweden,1,E,Europe/Stockholm
696,Arvidsjaur,Sweden,1,E,Europe/Stockholm
697,Orebro,Sweden,1,E,Europe/Stockholm
698,Vasteras,Sweden,1,E,Europe/Stockholm
699,Lulea,Sweden,1,E,Europe/Stockholm
700,Vidsel,Sweden,1,E,Europe/Stockholm
701,Arboga,Sweden,1,E,Europe/Stockholm
702,Borlange,Sweden,1,E,Europe/Stockholm
703,Hultsfred,Sweden,1,E,Europe/Stockholm
704,Gavle,Sweden,1,E,Europe/Stockholm
705,Eskilstuna,Sweden,1,E,Europe/Stockholm
706,Visby,Sweden,1,E,Europe/Stockholm
707,Kalixfors,Sweden,1,E,Europe/Stockholm
708,Spangdahlem,Germany,1,E,Europe/Berlin
709,Ramstein,Germany,1,E,Europe/Berlin
710,Giebelstadt,Germany,1,E,Europe/Berlin
711,Brueckeburg,Germany,1,E,Europe/Berlin
712,Celle,Germany,1,E,Europe/Berlin
713,Rheine-brentlange,Germany,1,E,Europe/Berlin
714,Fritzlar,Germany,1,E,Europe/Berlin
715,Laupheim,Germany,1,E,Europe/Berlin
716,Mendig,Germany,1,E,Europe/Berlin
717,Niederstetten,Germany,1,E,Europe/Berlin
718,Roth,Germany,1,E,Europe/Berlin
719,Fassberg,Germany,1,E,Europe/Berlin
720,Grafenwoehr,Germany,1,E,Europe/Berlin
721,Hanau,Germany,1,E,Europe/Berlin
722,Hohenfels,Germany,1,E,Europe/Berlin
723,Kitzingen,Germany,1,E,Europe/Berlin
724,Nordholz,Germany,1,E,Europe/Berlin
725,Diepholz,Germany,1,E,Europe/Berlin
726,Geilenkirchen,Germany,1,E,Europe/Berlin
727,Hohn,Germany,1,E,Europe/Berlin
728,Jever,Germany,1,E,Europe/Berlin
729,Laage,Germany,1,E,Europe/Berlin
730,Noervenich,Germany,1,E,Europe/Berlin
731,Schleswig,Germany,1,E,Europe/Berlin
732,Wittmundhafen,Germany,1,E,Europe/Berlin
733,Wunstorf,Germany,1,E,Europe/Berlin
734,Vilseck,Germany,1,E,Europe/Berlin
735,Coleman,Germany,1,E,Europe/Berlin
736,Wiesbaden,Germany,1,E,Europe/Berlin
737,Landsberg,Germany,1,E,Europe/Berlin
738,Buechel,Germany,1,E,Europe/Berlin
739,Erding,Germany,1,E,Europe/Berlin
740,Fuerstenfeldbruck,Germany,1,E,Europe/Berlin
741,Holzdorf,Germany,1,E,Europe/Berlin
742,Ingolstadt,Germany,1,E,Europe/Berlin
743,Lechfeld,Germany,1,E,Europe/Berlin
744,Neuburg,Germany,1,E,Europe/Berlin
745,Guetersloh,Germany,1,E,Europe/Berlin
746,Alexander Bay,South Africa,2,U,Africa/Johannesburg
747,Aggeneys,South Africa,2,U,Africa/Johannesburg
748,Brakpan,South Africa,2,U,Africa/Johannesburg
749,Bisho,South Africa,2,U,Africa/Johannesburg
750,Bloemfontein,South Africa,2,U,Africa/Johannesburg
751,Bethlehem,South Africa,2,U,Africa/Johannesburg
752,Bothaville,South Africa,2,U,Africa/Johannesburg
753,Cape Town,South Africa,2,U,Africa/Johannesburg
754,Calvinia,South Africa,2,U,Africa/Johannesburg
755,Durban,South Africa,2,U,Africa/Johannesburg
756,East London,South Africa,2,U,Africa/Johannesburg
757,Ermelo,South Africa,2,U,Africa/Johannesburg
758,Ficksburg,South Africa,2,U,Africa/Johannesburg
759,Johannesburg,South Africa,2,U,Africa/Johannesburg
760,George,South Africa,2,U,Africa/Johannesburg
761,Graaff Reinet,South Africa,2,U,Africa/Johannesburg
762,Grahamstown,South Africa,2,U,Africa/Johannesburg
763,Greytown,South Africa,2,U,Africa/Johannesburg
764,Harmony,South Africa,2,U,Africa/Johannesburg
765,Harrismith,South Africa,2,U,Africa/Johannesburg
766,Hoedspruit,South Africa,2,U,Africa/Johannesburg
767,Hendrik Verwoerddam,South Africa,2,U,Africa/Johannesburg
768,Klerksdorp,South Africa,2,U,Africa/Johannesburg
769,Kimberley,South Africa,2,U,Africa/Johannesburg
770,Krugersdorp,South Africa,2,U,Africa/Johannesburg
771,Kroonstad,South Africa,2,U,Africa/Johannesburg
772,Kuruman,South Africa,2,U,Africa/Johannesburg
773,Kleinsee,South Africa,2,U,Africa/Johannesburg
774,Lichtenburg,South Africa,2,U,Africa/Johannesburg
775,Lambertsbaai,South Africa,2,U,Africa/Johannesburg
776,Langebaanweg,South Africa,2,U,Africa/Johannesburg
777,Ladysmith,South Africa,2,U,Africa/Johannesburg
778,Middelburg,South Africa,2,U,Africa/Johannesburg
779,Margate,South Africa,2,U,Africa/Johannesburg
780,Marble Hall,South Africa,2,U,Africa/Johannesburg
781,Majuba Power Station,South Africa,2,U,Africa/Johannesburg
782,Malalane,South Africa,2,U,Africa/Johannesburg
783,Musina,South Africa,2,U,Africa/Johannesburg
784,Mkuze,South Africa,2,U,Africa/Johannesburg
785,Newcastle,South Africa,2,U,Africa/Johannesburg
786,Nylstroom,South Africa,2,U,Africa/Johannesburg
787,Overberg,South Africa,2,U,Africa/Johannesburg
788,Oudtshoorn,South Africa,2,U,Africa/Johannesburg
789,Port Elizabeth,South Africa,2,U,Africa/Johannesburg
790,Plettenberg Bay,South Africa,2,U,Africa/Johannesburg
791,Phalaborwa,South Africa,2,U,Africa/Johannesburg
792,Polokwane,South Africa,2,U,Africa/Johannesburg
793,Port Saint Johns,South Africa,2,U,Africa/Johannesburg
794,Pietermaritzburg,South Africa,2,U,Africa/Johannesburg
795,Pilanesberg,South Africa,2,U,Africa/Johannesburg
796,Potgietersrus,South Africa,2,U,Africa/Johannesburg
797,Potchefstroom,South Africa,2,U,Africa/Johannesburg
798,Parys,South Africa,2,U,Africa/Johannesburg
799,Queenstown,South Africa,2,U,Africa/Johannesburg
800,Richard's Bay,South Africa,2,U,Africa/Johannesburg
801,Rustenburg,South Africa,2,U,Africa/Johannesburg
802,Robertson,South Africa,2,U,Africa/Johannesburg
803,Springbok,South Africa,2,U,Africa/Johannesburg
804,Secunda,South Africa,2,U,Africa/Johannesburg
805,Saldanha,South Africa,2,U,Africa/Johannesburg
806,Springs,South Africa,2,U,Africa/Johannesburg
807,Swartkop,South Africa,2,U,Africa/Johannesburg
808,Sishen,South Africa,2,U,Africa/Johannesburg
809,Swellendam,South Africa,2,U,Africa/Johannesburg
810,Skukuza,South Africa,2,U,Africa/Johannesburg
811,Tommy's Field,South Africa,2,U,Africa/Johannesburg
812,Tutuka,South Africa,2,U,Africa/Johannesburg
813,Tzaneen,South Africa,2,U,Africa/Johannesburg
814,Ulundi,South Africa,2,U,Africa/Johannesburg
815,Upington,South Africa,2,U,Africa/Johannesburg
816,Umtata,South Africa,2,U,Africa/Johannesburg
817,Vryburg,South Africa,2,U,Africa/Johannesburg
818,Vredendal,South Africa,2,U,Africa/Johannesburg
819,Vereeniging,South Africa,2,U,Africa/Johannesburg
820,Pretoria,South Africa,2,U,Africa/Johannesburg
821,Witbank,South Africa,2,U,Africa/Johannesburg
822,Waterkloof,South Africa,2,U,Africa/Johannesburg
823,Welkom,South Africa,2,U,Africa/Johannesburg
824,Ysterplaat,South Africa,2,U,Africa/Johannesburg
825,Zeerust,South Africa,2,U,Africa/Johannesburg
826,Francistown,Botswana,2,U,Africa/Gaborone
827,Jwaneng,Botswana,2,U,Africa/Gaborone
828,Kasane,Botswana,2,U,Africa/Gaborone
829,Maun,Botswana,2,U,Africa/Gaborone
830,Gaberone,Botswana,2,U,Africa/Gaborone
831,Selebi-phikwe,Botswana,2,U,Africa/Gaborone
832,Brazzaville,Congo (Brazzaville),1,N,Africa/Brazzaville
833,Owando,Congo (Kinshasa),1,N,Africa/Brazzaville
834,Ouesso,Congo (Kinshasa),1,N,Africa/Brazzaville
835,Pointe-noire,Congo (Brazzaville),1,N,Africa/Brazzaville
836,Manzini,Swaziland,2,U,Africa/Mbabane
837,Bangui,Central African Republic,1,N,Africa/Bangui
838,Berberati,Central African Republic,1,N,Africa/Bangui
839,Bata,Equatorial Guinea,1,N,Africa/Malabo
840,Malabo,Equatorial Guinea,1,N,Africa/Malabo
841,Wide Awake,Saint Helena,0,N,Atlantic/St_Helena
842,Plaisance,Mauritius,4,N,Indian/Mauritius
843,Rodriguez Island,Mauritius,4,N,Indian/Mauritius
844,Diego Garcia Island,British Indian Ocean Territory,6,U,Indian/Chagos
845,Tiko,Cameroon,1,N,Africa/Douala
846,Douala,Cameroon,1,N,Africa/Douala
847,Maroua,Cameroon,1,N,Africa/Douala
848,Foumban,Cameroon,1,N,Africa/Douala
849,N'gaoundere,Cameroon,1,N,Africa/Douala
850,Garoua,Cameroon,1,N,Africa/Douala
851,Bafoussam,Cameroon,1,N,Africa/Douala
852,Bamenda,Cameroon,1,N,Africa/Douala
853,Yaounde,Cameroon,1,N,Africa/Douala
854,Kasompe,Zambia,2,U,Africa/Lusaka
855,Livingstone,Zambia,2,U,Africa/Lusaka
856,Lusaka,Zambia,2,U,Africa/Lusaka
857,Mfuwe,Zambia,2,U,Africa/Lusaka
858,Mongu,Zambia,2,U,Africa/Lusaka
859,Ndola,Zambia,2,U,Africa/Lusaka
860,Southdowns,Zambia,2,U,Africa/Lusaka
861,Moroni,Comoros,3,U,Indian/Comoro
862,Moheli,Comoros,3,U,Indian/Comoro
863,Anjouan,Comoros,3,U,Indian/Comoro
864,Dzaoudzi,Mayotte,3,U,Indian/Mayotte
865,St.-denis,Reunion,4,U,Indian/Reunion
866,St.-pierre,Reunion,4,U,Indian/Reunion
867,Antananarivo,Madagascar,3,U,Indian/Antananarivo
868,Miandrivazo,Madagascar,3,U,Indian/Antananarivo
869,Sainte Marie,Madagascar,3,U,Indian/Antananarivo
870,Toamasina,Madagascar,3,U,Indian/Antananarivo
871,Morondava,Madagascar,3,U,Indian/Antananarivo
872,Antsiranana,Madagascar,3,U,Indian/Antananarivo
873,Mananara,Madagascar,3,U,Indian/Antananarivo
874,Andapa,Madagascar,3,U,Indian/Antananarivo
875,Ambilobe,Madagascar,3,U,Indian/Antananarivo
876,Antalaha,Madagascar,3,U,Indian/Antananarivo
877,Analalava,Madagascar,3,U,Indian/Antananarivo
878,Mahajanga,Madagascar,3,U,Indian/Antananarivo
879,Nosy-be,Madagascar,3,U,Indian/Antananarivo
880,Besalampy,Madagascar,3,U,Indian/Antananarivo
881,Maroantsetra,Madagascar,3,U,Indian/Antananarivo
882,Sambava,Madagascar,3,U,Indian/Antananarivo
883,Vohemar,Madagascar,3,U,Indian/Antananarivo
884,Antsohihy,Madagascar,3,U,Indian/Antananarivo
885,Ampampamena,Madagascar,3,U,Indian/Antananarivo
886,Tolagnaro,Madagascar,3,U,Indian/Antananarivo
887,Fianarantsoa,Madagascar,3,U,Indian/Antananarivo
888,Farafangana,Madagascar,3,U,Indian/Antananarivo
889,Manakara,Madagascar,3,U,Indian/Antananarivo
890,Mananjary,Madagascar,3,U,Indian/Antananarivo
891,Morombe,Madagascar,3,U,Indian/Antananarivo
892,Toliara,Madagascar,3,U,Indian/Antananarivo
893,M'banza-congo,Angola,1,N,Africa/Luanda
894,Benguela,Angola,1,N,Africa/Luanda
895,Cabinda,Angola,1,N,Africa/Luanda
896,Huambo,Angola,1,N,Africa/Luanda
897,Kuito,Angola,1,N,Africa/Luanda
898,Lobito,Angola,1,N,Africa/Luanda
899,Luanda,Angola,1,N,Africa/Luanda
900,Malanje,Angola,1,N,Africa/Luanda
901,Menongue,Angola,1,N,Africa/Luanda
902,Negage,Angola,1,N,Africa/Luanda
903,Porto Amboim,Angola,1,N,Africa/Luanda
904,Saurimo,Angola,1,N,Africa/Luanda
905,Soyo,Angola,1,N,Africa/Luanda
906,Lubango,Angola,1,N,Africa/Luanda
907,Luena,Angola,1,N,Africa/Luanda
908,Uige,Angola,1,N,Africa/Luanda
909,Xangongo,Angola,1,N,Africa/Luanda
910,Oyem,Gabon,1,N,Africa/Libreville
911,Okondja,Gabon,1,N,Africa/Libreville
912,Lambarene,Gabon,1,N,Africa/Libreville
913,Bitam,Gabon,1,N,Africa/Libreville
914,Port Gentil,Gabon,1,N,Africa/Libreville
915,Omboue Hospial,Gabon,1,N,Africa/Libreville
916,Makokou,Gabon,1,N,Africa/Libreville
917,Libreville,Gabon,1,N,Africa/Libreville
918,Franceville,Gabon,1,N,Africa/Libreville
919,Principe,Sao Tome and Principe,0,N,Africa/Sao_Tome
920,Sao Tome,Sao Tome and Principe,0,N,Africa/Sao_Tome
921,Beira,Mozambique,2,U,Africa/Maputo
922,Inhambane,Mozambique,2,U,Africa/Maputo
923,Lichinga,Mozambique,2,U,Africa/Maputo
924,Lumbo,Mozambique,2,U,Africa/Maputo
925,Maputo,Mozambique,2,U,Africa/Maputo
926,Mueda,Mozambique,2,U,Africa/Maputo
927,Mocimboa Da Praia,Mozambique,2,U,Africa/Maputo
928,Marrupa,Mozambique,2,U,Africa/Maputo
929,Nacala,Mozambique,2,U,Africa/Maputo
930,Nampula,Mozambique,2,U,Africa/Maputo
931,Pemba,Mozambique,2,U,Africa/Maputo
932,Quelimane,Mozambique,2,U,Africa/Maputo
933,Songo,Mozambique,2,U,Africa/Maputo
934,Tete,Mozambique,2,U,Africa/Maputo
935,Ulongwe,Mozambique,2,U,Africa/Maputo
936,Vilankulu,Mozambique,2,U,Africa/Maputo
937,Alphonse,Seychelles,4,U,Indian/Mahe
938,Desroches,Seychelles,4,U,Indian/Mahe
939,Farquhar,Seychelles,4,U,Indian/Mahe
940,Mahe,Seychelles,4,U,Indian/Mahe
941,Praslin,Seychelles,4,U,Indian/Mahe
942,Coetivy,Seychelles,4,U,Indian/Mahe
943,Abeche,Chad,1,N,Africa/Ndjamena
944,Moundou,Chad,1,N,Africa/Ndjamena
945,N'djamena,Chad,1,N,Africa/Ndjamena
946,Faya-largeau,Chad,1,N,Africa/Ndjamena
947,Bulawayo,Zimbabwe,2,U,Africa/Harare
948,Harare,Zimbabwe,2,U,Africa/Harare
949,Chiredzi,Zimbabwe,2,U,Africa/Harare
950,Victoria Falls,Zimbabwe,2,U,Africa/Harare
951,Kariba,Zimbabwe,2,U,Africa/Harare
952,Mutoko,Zimbabwe,2,U,Africa/Harare
953,Mutare,Zimbabwe,2,U,Africa/Harare
954,Masvingo,Zimbabwe,2,U,Africa/Harare
955,Zvishavane,Zimbabwe,2,U,Africa/Harare
956,Gwert,Zimbabwe,2,U,Africa/Harare
957,Hwange National Park,Zimbabwe,2,U,Africa/Harare
958,Blantyre,Malawi,2,U,Africa/Blantyre
959,Karonga,Malawi,2,U,Africa/Blantyre
960,Kasungu,Malawi,2,U,Africa/Blantyre
961,Lilongwe,Malawi,2,U,Africa/Blantyre
962,Mzuzu,Malawi,2,U,Africa/Blantyre
963,Maseru,Lesotho,2,U,Africa/Maseru
964,Kinshasa,Congo (Kinshasa),1,N,Africa/Kinshasa
965,Muanda,Congo (Kinshasa),1,N,Africa/Kinshasa
966,Kitona Base,Congo (Kinshasa),1,N,Africa/Kinshasa
967,Bandoundu,Congo (Kinshasa),1,N,Africa/Kinshasa
968,Kikwit,Congo (Kinshasa),1,N,Africa/Kinshasa
969,Mbandaka,Congo (Kinshasa),1,N,Africa/Kinshasa
970,Gbadolite,Congo (Kinshasa),1,N,Africa/Kinshasa
971,Gemena,Congo (Kinshasa),1,N,Africa/Kinshasa
972,Kotakoli,Congo (Kinshasa),1,N,Africa/Kinshasa
973,Lisala,Congo (Kinshasa),1,N,Africa/Kinshasa
974,Kisangani,Congo (Kinshasa),2,U,Africa/Lubumbashi
975,Isiro,Congo (Kinshasa),2,U,Africa/Lubumbashi
976,Bunia,Congo (Kinshasa),2,U,Africa/Lubumbashi
977,Buta Zega,Congo (Kinshasa),2,U,Africa/Lubumbashi
978,Bukavu/kavumu,Congo (Kinshasa),2,U,Africa/Lubumbashi
979,Goma,Congo (Kinshasa),2,U,Africa/Kigali
980,Kindu,Congo (Kinshasa),2,U,Africa/Lubumbashi
981,Lubumashi,Congo (Kinshasa),2,U,Africa/Lubumbashi
982,Kolwezi,Congo (Kinshasa),2,U,Africa/Lubumbashi
983,Kalemie,Congo (Kinshasa),2,U,Africa/Lubumbashi
984,Kamina Base,Congo (Kinshasa),2,U,Africa/Lubumbashi
985,Kananga,Congo (Kinshasa),2,U,Africa/Lubumbashi
986,Mbuji-mayi,Congo (Kinshasa),2,U,Africa/Lubumbashi
987,Bamako,Mali,0,N,Africa/Bamako
988,Gao,Mali,0,N,Africa/Bamako
989,Kayes,Mali,0,N,Africa/Bamako
990,Mopti,Mali,0,N,Africa/Bamako
991,Tombouctou,Mali,0,N,Africa/Bamako
992,Tessalit,Mali,0,N,Africa/Bamako
993,Banjul,Gambia,0,N,Africa/Banjul
994,Fuerteventura,Spain,0,E,Atlantic/Canary
995,Hierro,Spain,0,E,Atlantic/Canary
996,Santa Cruz De La Palma,Spain,0,E,Atlantic/Canary
997,Gran Canaria,Spain,0,E,Atlantic/Canary
998,Arrecife,Spain,0,E,Atlantic/Canary
999,Tenerife,Spain,0,E,Atlantic/Canary
1000,Melilla,Spain,1,E,Europe/Madrid
1001,Freetown,Sierra Leone,0,N,Africa/Freetown
1002,Cufar,Guinea-Bissau,0,N,Africa/Bissau
1003,Monrovia,Liberia,0,N,Africa/Monrovia
1004,Agadir,Morocco,0,N,Africa/Casablanca
1005,Tan Tan,Morocco,0,N,Africa/Casablanca
1006,Fes,Morocco,0,N,Africa/Casablanca
1007,Ifrane,Morocco,0,N,Africa/Casablanca
1008,Er-rachidia,Morocco,0,N,Africa/Casablanca
1009,Meknes,Morocco,0,N,Africa/Casablanca
1010,Oujda,Morocco,0,N,Africa/Casablanca
1011,Ben Slimane,Morocco,0,N,Africa/Casablanca
1012,Rabat,Morocco,0,N,Africa/Casablanca
1013,Casablanca,Morocco,0,N,Africa/Casablanca
1014,Marrakech,Morocco,0,N,Africa/Casablanca
1015,Kentira,Morocco,0,N,Africa/Casablanca
1016,Ouarzazate,Morocco,0,N,Africa/Casablanca
1017,Al Hociema,Morocco,0,N,Africa/Casablanca
1018,Tetouan,Morocco,0,N,Africa/Casablanca
1019,Tanger,Morocco,0,N,Africa/Casablanca
1020,Ziguinchor,Senegal,0,N,Africa/Dakar
1021,Cap Skiring,Senegal,0,N,Africa/Dakar
1022,Kaolack,Senegal,0,N,Africa/Dakar
1023,Dakar,Senegal,0,N,Africa/Dakar
1024,St. Louis,Senegal,0,N,Africa/Dakar
1025,Bakel,Senegal,0,N,Africa/Dakar
1026,Kedougou,Senegal,0,N,Africa/Dakar
1027,Tambacounda,Senegal,0,N,Africa/Dakar
