589,Lelystad Airport,565,LEY,EHLE
590,Leeuwarden Air Base,566,LWR,EHLW
591,Rotterdam The Hague Airport,567,RTM,EHRD
592,Soesterberg Air Base,568,UTC,EHSB
593,Twente Airport,569,ENS,EHTW
594,Valkenburg Naval Air Base,570,LID,EHVB
595,Woensdrecht Air Base,571,WOE,EHWO
596,Cork Airport,572,ORK,EICK
597,Galway Airport,573,GWY,EICM
599,Dublin Airport,574,DUB,EIDW
600,Ireland West Knock Airport,575,NOC,EIKN
601,Kerry Airport,576,KIR,EIKY
602,Casement Air Base,577,\N,EIME
603,Shannon Airport,578,SNN,EINN
604,Sligo Airport,579,SXL,EISG
605,Waterford Airport,580,WAT,EIWF
607,Aarhus Airport,581,AAR,EKAH
608,Billund Airport,582,BLL,EKBI
609,Copenhagen Kastrup Airport,583,CPH,EKCH
610,Esbjerg Airport,584,EBJ,EKEB
611,Grønholt Hillerød Airport,585,\N,EKGH
612,Karup Airport,586,KRP,EKKA
613,Læsø Airport,587,BYR,EKLS
614,Lolland Falster Maribo Airport,588,MRW,EKMB
615,Odense Airport,589,ODE,EKOD
616,Kruså-Padborg Airport,590,\N,EKPB
617,Copenhagen Roskilde Airport,583,RKE,EKRK
618,Bornholm Airport,591,RNN,EKRN
619,Sønderborg Airport,592,SGD,EKSB
621,Skrydstrup Air Base,593,SKS,EKSP
622,Skive Airport,594,SQW,EKSV
623,Thisted Airport,595,TED,EKTS
624,Kolding Vamdrup Airfield,596,\N,EKVD
625,Vagar Airport,597,FAE,EKVG
626,Vesthimmerlands Flyveplads,598,\N,EKVH
627,Stauning Airport,599,STA,EKVJ
628,Aalborg Airport,600,AAL,EKYT
629,Luxembourg-Findel International Airport,601,LUX,ELLX
630,Ålesund Airport,602,AES,ENAL
631,Andøya Airport,603,ANX,ENAN
632,Alta Airport,604,ALF,ENAT
633,Bømoen Airport,605,\N,ENBM
634,Brønnøysund Airport,606,BNN,ENBN
635,Bodø Airport,607,BOO,ENBO
636,Bergen Airport Flesland,608,BGO,ENBR
637,Båtsfjord Airport,609,BJF,ENBS
638,Kristiansand Airport,610,KRS,ENCN
639,Geilo Airport Dagali,611,DLD,ENDI
640,Bardufoss Airport,612,BDU,ENDU
641,"Harstad/Narvik Airport, Evenes",613,EVE,ENEV
642,Leirin Airport,614,VDB,ENFG
643,Florø Airport,615,FRO,ENFL
644,Oslo Lufthavn,616,OSL,ENGM
645,Haugesund Airport,617,HAU,ENHD
646,Hasvik Airport,618,HAA,ENHK
647,Kristiansund Airport (Kvernberget),619,KSU,ENKB
648,Kjeller Airport,620,\N,ENKJ
649,Kirkenes Airport (Høybuktmoen),621,KKN,ENKR
650,Lista Airport,622,FAN,ENLI
651,Molde Airport,623,MOL,ENML
652,Mosjøen Airport (Kjærstad),624,MJF,ENMS
653,Banak Airport,625,LKL,ENNA
654,Notodden Airport,626,NTB,ENNO
655,Ørland Airport,627,OLA,ENOL
656,Røros Airport,628,RRS,ENRO
657,"Moss Airport, Rygge",629,RYG,ENRY
658,"Svalbard Airport, Longyear",630,LYR,ENSB
659,Skien Airport,631,SKE,ENSN
660,Stord Airport,632,SRP,ENSO
662,Sandnessjøen Airport (Stokka),633,SSJ,ENST
663,"Tromsø Airport,",634,TOS,ENTC
664,"Sandefjord Airport, Torp",635,TRF,ENTO
665,Trondheim Airport Værnes,636,TRD,ENVA
666,Stavanger Airport Sola,637,SVG,ENZV
667,Babice Airport,638,\N,EPBC
668,Gdańsk Lech Wałęsa Airport,639,GDN,EPGD
669,Kraków John Paul II International Airport,640,KRK,EPKK
670,Muchowiec Airport,641,\N,EPKM
671,Katowice International Airport,641,KTW,EPKT
673,Mielec Airport,642,\N,EPML
674,Poznań-Ławica Airport,643,POZ,EPPO
675,Rzeszów-Jasionka Airport,644,RZE,EPRZ
676,"Szczecin-Goleniów ""Solidarność"" Airport",645,SZZ,EPSC
677,Redzikowo Air Base,646,OSP,EPSK
678,Swidwin Military Air Base,647,\N,EPSN
679,Warsaw Chopin Airport,638,WAW,EPWA
680,Copernicus Wrocław Airport,648,WRO,EPWR
681,Zielona Góra-Babimost Airport,649,IEG,EPZG
682,Malmen Air Base,650,\N,ESCF
683,Bråvalla Air Base,651,\N,ESCK
684,Uppsala Airport,652,\N,ESCM
685,Ronneby Airport,653,RNB,ESDF
686,Råda Air Base,654,\N,ESFR
687,Gothenburg-Landvetter Airport,655,GOT,ESGG
688,Jönköping Airport,656,JKG,ESGJ
689,Falköping Airport,657,\N,ESGK
690,Lidköping-Hovby Airport,658,LDK,ESGL
691,Gothenburg City Airport,655,GSE,ESGP
692,Skövde Airport,659,KVB,ESGR
693,Trollhättan-Vänersborg Airport,660,THN,ESGT
694,Karlsborg Air Base,661,\N,ESIA
695,Såtenäs Air Base,662,\N,ESIB
696,Barkarby Airport,663,\N,ESKB
697,Karlskoga Airport,664,KSK,ESKK
698,Mora Airport,665,MXX,ESKM
699,Stockholm Skavsta Airport,663,NYO,ESKN
700,Arvika Airport,666,\N,ESKV
701,Emmaboda Airfield,667,\N,ESMA
702,Feringe Airport,668,\N,ESMG
703,Kristianstad Airport,669,KID,ESMK
704,Landskrona Airport,670,\N,ESML
705,Oskarshamn Airport,671,OSK,ESMO
706,Anderstorp Airport,672,\N,ESMP
707,Kalmar Airport,673,KLR,ESMQ
708,Malmö Sturup Airport,674,MMX,ESMS
709,Halmstad Airport,675,HAD,ESMT
710,Hagshult Air Base,676,\N,ESMV
711,Växjö Kronoberg Airport,677,VXO,ESMX
712,Hallviken Airport,678,\N,ESNA
713,Hedlanda Airport,679,\N,ESNC
714,Sveg Airport,680,EVG,ESND
715,Gällivare Airport,681,GEV,ESNG
716,Hudiksvall Airport,682,HUV,ESNH
717,Jokkmokk Airport,683,\N,ESNJ
718,Kramfors Sollefteå Airport,684,KRF,ESNK
719,Lycksele Airport,685,LYC,ESNL
720,Optand Airport,686,\N,ESNM
721,Sundsvall-Härnösand Airport,687,SDL,ESNN
722,Örnsköldsvik Airport,688,OER,ESNO
723,Piteå Airport,689,\N,ESNP
724,Kiruna Airport,690,KRN,ESNQ
725,Orsa Airport,691,\N,ESNR
726,Skellefteå Airport,692,SFT,ESNS
727,Sättna Airport,693,\N,ESNT
728,Umeå Airport,694,UME,ESNU
729,Vilhelmina Airport,695,VHM,ESNV
730,Arvidsjaur Airport,696,AJR,ESNX
731,Örebro Airport,697,ORB,ESOE
733,Stockholm Västerås Airport,698,VST,ESOW
734,Luleå Airport,699,LLA,ESPA
735,Vidsel Air Base,700,\N,ESPE
736,Arboga Airport,701,\N,ESQO
737,Stockholm-Arlanda Airport,663,ARN,ESSA
738,Stockholm-Bromma Airport,663,BMA,ESSB
739,Borlange Airport,702,BLE,ESSD
740,Hultsfred Airport,703,HLF,ESSF
741,Gävle Sandviken Airport,704,GVX,ESSK
742,Linköping City Airport,650,LPI,ESSL
743,Norrköping Airport,651,NRK,ESSP
745,Eskilstuna Airport,705,EKT,ESSU
746,Visby Airport,706,VBY,ESSV
748,Kalixfors Airport,707,\N,ESUK
750,Spangdahlem Air Base,708,SPM,ETAD
751,Ramstein Air Base,709,RMS,ETAR
753,[Duplicate] Giebelstadt Army Air Field,710,GHF,ETEU
754,Bückeburg Air Base,711,\N,ETHB
755,Celle Airport,712,ZCN,ETHC
756,Rheine Bentlage Air Base,713,\N,ETHE
757,Fritzlar Airport,714,FRZ,ETHF
758,Laupheim Air Base,715,\N,ETHL
759,Mendig Airfield,716,\N,ETHM
760,Niederstetten Army Air Base,717,\N,ETHN
761,Roth Airport,718,\N,ETHR
762,Fassberg Air Base,719,\N,ETHS
763,Grafenwohr Army Air Field,720,\N,ETIC
764,Hanau Army Air Field,721,ZNF,ETID
765,Hohenfels Army Air Field,722,\N,ETIH
766,Flugplatz Kitzingen,723,KZG,ETIN
767,Nordholz Naval Airbase,724,FCN,ETMN
768,Diepholz Air Base,725,\N,ETND
769,Geilenkirchen Air Base,726,GKE,ETNG
770,Hohn Air Base,727,\N,ETNH
771,Jever Air Base,728,\N,ETNJ
772,Rostock-Laage Airport,729,RLG,ETNL
773,Nörvenich Air Base,730,\N,ETNN
774,Schleswig Air Base,731,WBG,ETNS
775,Wittmundhafen Airport,732,\N,ETNT
777,Wunstorf Air Base,733,\N,ETNW
778,Vilseck Army Air Field,734,\N,ETOI
779,Coleman Army Air Field,735,\N,ETOR
780,Wiesbaden Army Airfield,736,WIE,ETOU
781,Landsberg Lech Air Base,737,\N,ETSA
782,Büchel Air Base,738,\N,ETSB
783,Erding Airport,739,\N,ETSE
784,Fürstenfeldbruck Air Base,740,FEL,ETSF
785,Holzdorf Air Base,741,\N,ETSH
786,Ingolstadt Manching Airport,742,IGS,ETSI
787,Lechfeld Air Base,743,\N,ETSL
788,Neuburg AFB,744,\N,ETSN
789,Gütersloh Air Base,745,GUT,ETUO
790,Alexander Bay Airport,746,ALJ,FAAB
791,Aggeneys Airport,747,AGZ,FAAG
792,Brakpan Airport,748,\N,FABB
793,Bisho Airport,749,BIY,FABE
794,Bram Fischer International Airport,750,BFN,FABL
795,Bethlehem Airport,751,\N,FABM
796,Hendrik Potgieter Airport,752,\N,FABO
797,Cape Town International Airport,753,CPT,FACT
798,Calvinia Airport,754,\N,FACV
799,King Shaka International Airport,755,DUR,FALE
800,Ben Schoeman Airport,756,ELS,FAEL
801,Ermelo Airport,757,\N,FAEO
802,Ficksburg Sentraoes Airport,758,FCB,FAFB
803,Grand Central Airport,759,GCJ,FAGC
804,George Airport,760,GRJ,FAGG
806,Graaff Reinet Airport,761,\N,FAGR
807,Grahamstown Airport,762,\N,FAGT
808,Greytown Airport,763,\N,FAGY
809,Harmony Airport,764,\N,FAHA
810,Harrismith Airport,765,HRS,FAHR
811,Hoedspruit Air Force Base Airport,766,HDS,FAHS
812,Gariep Dam Airport,767,\N,FAHV
813,OR Tambo International Airport,759,JNB,FAOR
814,P C Pelser Airport,768,KXE,FAKD
815,Kimberley Airport,769,KIM,FAKM
816,Krugersdorp Airport,770,\N,FAKR
817,Kroonstad Airport,771,\N,FAKS
818,Johan Pienaar Airport,772,KMH,FAKU
819,Kleinsee Airport,773,KLZ,FAKZ
820,Lanseria Airport,759,HLA,FALA
821,Lichtenburg Airport,774,\N,FALI
822,Makhado Air Force Base Airport,775,\N,FALM
823,Langebaanweg Airport,776,SDB,FALW
824,Ladysmith Airport,777,LAY,FALY
825,Middelburg Airport,778,\N,FAMB
827,Margate Airport,779,MGH,FAMG
828,Marble Hall Airport,780,\N,FAMI
829,Majuba Power Station Airport,781,\N,FAMJ
831,Riverside Airport,782,LLE,FAMN
832,Morningside Farm Airport,783,\N,FAMS
833,Mkuze Airport,784,MZQ,FAMU
834,Newcastle Airport,785,NCS,FANC
835,Nylstroom Airfield,786,\N,FANY
836,Overberg Airport,787,OVG,FAOB
837,Oudtshoorn Airport,788,OUH,FAOH
838,Port Elizabeth Airport,789,PLZ,FAPE
839,Plettenberg Bay Airport,790,PBZ,FAPG
840,Hendrik Van Eck Airport,791,PHW,FAPH
841,Pietersburg Municipal Airport,792,\N,FAPI
842,Port St Johns Airport,793,JOH,FAPJ
843,Pietermaritzburg Airport,794,PZB,FAPM
844,Pilanesberg International Airport,795,NTY,FAPN
845,Polokwane International Airport,796,PTG,FAPP
846,Potchefstroom Airport,797,PCF,FAPS
847,Parys Airport,798,\N,FAPY
848,Queenstown Airport,799,UTW,FAQT
849,Richards Bay Airport,800,RCB,FARB
850,Rustenburg Airport,801,\N,FARG
851,Robertson Airport,802,ROD,FARS
852,Springbok Airport,803,SBU,FASB
853,Secunda Airport,804,ZEC,FASC
854,Saldanha /Vredenburg Airport,805,\N,FASD
855,Springs Airfield,806,\N,FASI
856,Swartkop Air Force Base,807,\N,FASK
857,Sishen Airport,808,SIS,FASS
858,Hendrik Swellengrebel Airport,809,\N,FASX
859,Skukuza Airport,810,SZK,FASZ
860,Tommys Field Airport,811,\N,FATF
861,New Tempe Airport,750,\N,FATP
862,Tutuka Power Station Airport,812,\N,FATT
863,Tzaneen Airport,813,LTA,FATZ
864,Prince Mangosuthu Buthelezi Airport,814,ULD,FAUL
865,Pierre Van Ryneveld Airport,815,UTN,FAUP
866,K. D. Matanzima Airport,816,UTT,FAUT
867,Vryburg Airport,817,VRU,FAVB
868,Virginia Airport,755,VIR,FAVG
869,Vredendal Airport,818,VRE,FAVR
870,Vereeniging Airport,819,\N,FAVV
871,Wonderboom Airport,820,PRY,FAWB
872,Witbank Airport,821,\N,FAWI
873,Waterkloof Air Force Base,822,WKF,FAWK
874,Welkom Airport,823,\N,FAWM
875,Ysterplaat Air Force Base,824,\N,FAYP
876,Zeerust Airport,825,\N,FAZR
877,Francistown Airport,826,FRW,FBFT
878,Jwaneng Airport,827,JWA,FBJW
879,Kasane Airport,828,BBK,FBKE
880,Maun Airport,829,MUB,FBMN
881,Sir Seretse Khama International Airport,830,GBE,FBSK
882,Selebi Phikwe Airport,831,PKW,FBSP
883,Maya-Maya Airport,832,BZV,FCBB
884,Owando Airport,833,FTX,FCOO
885,Ouesso Airport,834,OUE,FCOU
886,Pointe Noire Airport,835,PNR,FCPP
887,Matsapha Airport,836,MTS,FDMS
888,Bangui M'Poko International Airport,837,BGF,FEFF
889,Berbérati Airport,838,BBT,FEFT
890,Bata Airport,839,BSG,FGBT
891,Malabo Airport,840,SSG,FGSL
892,RAF Ascension Island,841,ASI,FHAW
893,Sir Seewoosagur Ramgoolam International Airport,842,MRU,FIMP
894,Sir Charles Gaetan Duval Airport,843,RRG,FIMR
895,Diego Garcia Naval Support Facility,844,NKW,FJDG
896,Tiko Airport,845,TKC,FKKC
897,Douala International Airport,846,DLA,FKKD
898,Salak Airport,847,MVR,FKKL
899,Foumban Nkounja Airport,848,FOM,FKKM
900,N'Gaoundéré Airport,849,NGE,FKKN
901,Garoua International Airport,850,GOU,FKKR
902,Bafoussam Airport,851,BFX,FKKU
903,Bamenda Airport,852,BPC,FKKV
904,Yaoundé Airport,853,YAO,FKKY
905,Kasompe Airport,854,CGJ,FLKE
906,Livingstone Airport,855,LVI,FLLI
907,Kenneth Kaunda International Airport Lusaka,856,LUN,FLLS
908,Mfuwe Airport,857,MFU,FLMF
909,Mongu Airport,858,MNR,FLMG
910,Simon Mwansa Kapwepwe International Airport,859,NLA,FLND
911,Southdowns Airport,860,KIW,FLSO
912,Prince Said Ibrahim International Airport,861,HAH,FMCH
913,Mohéli Bandar Es Eslam Airport,862,NWA,FMCI
914,Ouani Airport,863,AJN,FMCV
915,Dzaoudzi Pamandzi International Airport,864,DZA,FMCZ
916,Roland Garros Airport,865,RUN,FMEE
917,Pierrefonds Airport,866,ZSE,FMEP
918,Ivato Airport,867,TNR,FMMI
919,Miandrivazo Airport,868,ZVA,FMMN
920,Sainte Marie Airport,869,SMS,FMMS
921,Toamasina Airport,870,TMM,FMMT
922,Morondava Airport,871,MOQ,FMMV
923,Arrachart Airport,872,DIE,FMNA
924,Mananara Nord Airport,873,WMR,FMNC
925,Andapa Airport,874,ZWA,FMND
926,Ambilobe Airport,875,AMB,FMNE
927,Antsirabato Airport,876,ANM,FMNH
928,Analalava Airport,877,HVA,FMNL
929,Amborovy Airport,878,MJN,FMNM
930,Fascene Airport,879,NOS,FMNN
931,Besalampy Airport,880,BPY,FMNQ
932,Maroantsetra Airport,881,WMN,FMNR
933,Sambava Airport,882,SVB,FMNS
934,Vohimarina Airport,883,VOH,FMNV
935,Ambalabe Airport,884,WAI,FMNW
936,Ampampamena Airport,885,IVA,FMNZ
937,Tôlanaro Airport,886,FTU,FMSD
938,Fianarantsoa Airport,887,WFI,FMSF
939,Farafangana Airport,888,RVA,FMSG
940,Manakara Airport,889,WVK,FMSK
941,Mananjary Airport,890,MNJ,FMSM
942,Morombe Airport,891,MXM,FMSR
943,Toliara Airport,892,TLE,FMST
944,Mbanza Congo Airport,893,SSY,FNBC
945,Benguela Airport,894,BUG,FNBG
946,Cabinda Airport,895,CAB,FNCA
948,Nova Lisboa Airport,896,NOV,FNHU
949,Kuito Airport,897,SVP,FNKU
950,Lobito Airport,898,\N,FNLB
951,Quatro de Fevereiro Airport,899,LAD,FNLU
952,Malanje Airport,900,MEG,FNMA
953,Menongue Airport,901,SPP,FNME
955,Negage Airport,902,GXG,FNNG
956,Porto Amboim Airport,903,PBN,FNPA
957,Saurimo Airport,904,VHC,FNSA
958,Soyo Airport,905,SZA,FNSO
959,Lubango Airport,906,SDD,FNUB
960,Luena Airport,907,LUO,FNUE
961,Uige Airport,908,UGO,FNUG
962,Xangongo Airport,909,XGN,FNXA
963,Oyem Airport,910,OYE,FOGO
964,Okondja Airport,911,OKN,FOGQ
965,Lambarene Airport,912,LBQ,FOGR
966,Bitam Airport,913,BMM,FOOB
967,Port Gentil Airport,914,POG,FOOG
968,Omboue Hopital Airport,915,OMB,FOOH
969,Makokou Airport,916,MKU,FOOK
970,Libreville Leon M'ba International Airport,917,LBV,FOOL
971,M'Vengue El Hadj Omar Bongo Ondimba International Airport,918,MVB,FOON
972,Principe Airport,919,PCP,FPPR
973,São Tomé International Airport,920,TMS,FPST
974,Beira Airport,921,BEW,FQBR
976,Inhambane Airport,922,INH,FQIN
977,Lichinga Airport,923,VXC,FQLC
978,Lumbo Airport,924,LFB,FQLU
979,Maputo Airport,925,MPM,FQMA
980,Mueda Airport,926,MUD,FQMD
981,Mocímboa da Praia Airport,927,MZB,FQMP
982,Marrupa Airport,928,\N,FQMR
983,Nacala Airport,929,MNC,FQNC
984,Nampula Airport,930,APL,FQNP
985,Pemba Airport,931,POL,FQPB
986,Quelimane Airport,932,UEL,FQQL
987,Songo Airport,933,\N,FQSG
988,Chingozi Airport,934,TET,FQTT
989,Ulongwe Airport,935,\N,FQUG
990,Vilankulo Airport,936,VNX,FQVL
991,Alphonse Airport,937,\N,FSAL
992,Desroches Airport,938,DES,FSDR
993,Farquhar Airport,939,\N,FSFA
994,Seychelles International Airport,940,SEZ,FSIA
995,Praslin Airport,941,PRI,FSPP
996,Coetivy Airport,942,\N,FSSC
997,Abeche Airport,943,AEH,FTTC
998,Moundou Airport,944,MQQ,FTTD
999,N'Djamena International Airport,945,NDJ,FTTJ
1000,Faya Largeau Airport,946,FYT,FTTY
1001,Joshua Mqabuko Nkomo International Airport,947,BUQ,FVBU
1002,Charles Prince Airport,948,\N,FVCP
1003,Buffalo Range Airport,949,BFO,FVCZ
1004,Victoria Falls International Airport,950,VFA,FVFA
1005,Robert Gabriel Mugabe International Airport,948,HRE,FVHA
1006,Kariba International Airport,951,KAB,FVKB
1007,Mutoko Airport,952,\N,FVMT
1008,Mutare Airport,953,UTA,FVMU
1009,Masvingo International Airport,954,MVZ,FVMV
1010,Zvishavane Airport,955,\N,FVSH
1011,Thornhill Air Base,956,GWE,FVTL
1012,Hwange National Park Airport,957,HWN,FVWN
1013,Chileka International Airport,958,BLZ,FWCL
1014,Karonga Airport,959,KGJ,FWKA
1015,Kasungu Airport,960,KBQ,FWKG
1016,Lilongwe International Airport,961,LLW,FWKI
1017,Mzuzu Airport,962,ZZU,FWUU
1018,Moshoeshoe I International Airport,963,MSU,FXMM
1019,Mejametalana Airbase,963,\N,FXMU
1020,Ndjili International Airport,964,FIH,FZAA
1021,Ndolo Airport,964,NLO,FZAB
1022,Muanda Airport,965,MNB,FZAG
1023,Kitona Base Airport,966,\N,FZAI
1024,Bandundu Airport,967,FDU,FZBO
1025,Kikwit Airport,968,KKW,FZCA
1026,Mbandaka Airport,969,MDK,FZEA
1027,Gbadolite Airport,970,BDT,FZFD
1028,Gemena Airport,971,GMA,FZFK
1029,Kotakoli Airport,972,KLI,FZFP
1030,Lisala Airport,973,LIQ,FZGA
1031,Bangoka International Airport,974,FKI,FZIC
1032,Matari Airport,975,IRP,FZJH
1033,Bunia Airport,976,BUX,FZKA
1034,Buta Zega Airport,977,BZU,FZKJ
1035,Bukavu Kavumu Airport,978,BKY,FZMA
1036,Goma International Airport,979,GOM,FZNA
1037,Kindu Airport,980,KND,FZOA
1038,Lubumbashi International Airport,981,FBM,FZQA
1039,Kolwezi Airport,982,KWZ,FZQM
1040,Kalemie Airport,983,FMI,FZRF
1041,Kamina Base Airport,984,KMN,FZSA
1042,Kananga Airport,985,KGA,FZUA
1043,Mbuji Mayi Airport,986,MJM,FZWA
1044,Modibo Keita International Airport,987,BKO,GABS
1045,Gao Airport,988,GAQ,GAGO
1046,Kayes Dag Dag Airport,989,KYS,GAKY
1047,Mopti Airport,990,MZI,GAMB
1048,Timbuktu Airport,991,TOM,GATB
1049,Tessalit Airport,992,\N,GATS
1050,Banjul International Airport,993,BJL,GBYD
1051,Fuerteventura Airport,994,FUE,GCFV
1052,Hierro Airport,995,VDE,GCHI
1053,La Palma Airport,996,SPC,GCLA
1054,Gran Canaria Airport,997,LPA,GCLP
1055,Lanzarote Airport,998,ACE,GCRR
1056,Tenerife South Airport,999,TFS,GCTS
1057,Tenerife Norte Airport,999,TFN,GCXO
1058,Melilla Airport,1000,MLN,GEML
1059,Lungi International Airport,1001,FNA,GFLL
1060,Cufar Airport,1002,\N,GGCF
1062,Spriggs Payne Airport,1003,MLW,GLMR
1063,Roberts International Airport,1003,ROB,GLRB
1064,Al Massira Airport,1004,AGA,GMAD
1065,Tan Tan Airport,1005,TTA,GMAT
1066,Saïss Airport,1006,FEZ,GMFF
1067,Ifrane Airport,1007,\N,GMFI
1068,Moulay Ali Cherif Airport,1008,ERH,GMFK
1069,Bassatine Airport,1009,MEK,GMFM
1070,Angads Airport,1010,OUD,GMFO
1071,Ben Slimane Airport,1011,GMD,GMMB
1072,Rabat-Salé Airport,1012,RBA,GMME
1074,Mohammed V International Airport,1013,CMN,GMMN
1075,Menara Airport,1014,RAK,GMMX
1076,Kenitra Airport,1015,NNA,GMMY
1077,Ouarzazate Airport,1016,OZZ,GMMZ
1078,Cherif Al Idrissi Airport,1017,AHU,GMTA
1079,Saniat R'mel Airport,1018,TTU,GMTN
1080,Ibn Batouta Airport,1019,TNG,GMTT
1081,Ziguinchor Airport,1020,ZIG,GOGG
1082,Cap Skirring Airport,1021,CSK,GOGS
1083,Kaolack Airport,1022,KLC,GOOK
1084,Léopold Sédar Senghor International Airport,1023,DKR,GOOY
1085,Saint Louis Airport,1024,XLS,GOSS
1086,Bakel Airport,1025,BXE,GOTB
1087,Kédougou Airport,1026,KGG,GOTK
1088,Tambacounda Airport,1027,TUD,GOTT
1089,Aioun el Atrouss Airport,1028,AEO,GQNA
1090,Tidjikja Airport,1029,TIY,GQND
1091,Kiffa Airport,1030,KFA,GQNF
1092,Néma Airport,1031,EMN,GQNI
1093,Kaédi Airport,1032,KED,GQNK
1094,Nouakchott–Oumtounsy International Airport,1033,NKC,GQNO
1095,Sélibaby Airport,1034,SEY,GQNS
1096,Atar International Airport,1035,ATR,GQPA
1097,Nouadhibou International Airport,1036,NDB,GQPP
1098,Bir Moghrein Airport,1037,\N,GQPT
1099,Fria Airport,1038,FIG,GUFA
1100,Faranah Airport,1039,FAA,GUFH
1101,Tata Airport,1040,LEK,GULB
1102,Amílcar Cabral International Airport,1041,SID,GVAC
1103,Rabil Airport,1042,BVC,GVBA
1104,Maio Airport,1043,MMO,GVMA
1105,Preguiça Airport,1044,SNE,GVSN
1106,São Pedro Airport,1045,VXE,GVSV
1107,Addis Ababa Bole International Airport,1046,ADD,HAAB
1108,Lideta Army Airport,1046,\N,HAAL
1109,Arba Minch Airport,1047,AMH,HAAM
1110,Axum Airport,1048,AXU,HAAX
1111,Bahir Dar Airport,1049,BJR,HABD
1112,Aba Tenna Dejazmach Yilma International Airport,1050,DIR,HADR
1113,Gambella Airport,1051,GMB,HAGM
1114,Gonder Airport,1052,GDQ,HAGN
1116,Jimma Airport,1053,JIM,HAJM
1117,Lalibella Airport,1054,LLI,HALL
1118,Mekele Airport,1055,MQX,HAMK
1119,Asosa Airport,1056,ASO,HASO
1120,Bujumbura International Airport,1057,BJM,HBBA
1121,Egal International Airport,1058,HGA,HCMH
1122,Berbera Airport,1059,BBO,HCMI
1123,Kisimayu Airport,1060,KMU,HCMK
1126,El Nouzha Airport,1061,ALY,HEAX
1127,Abu Simbel Airport,1062,ABS,HEBL
1128,Cairo International Airport,1063,CAI,HECA
1129,Cairo West Airport,1063,CWE,HECW
1130,Hurghada International Airport,1064,HRG,HEGN
1131,El Gora Airport,1065,EGH,HEGR
1132,Luxor International Airport,1066,LXR,HELX
1133,Mersa Matruh Airport,1067,MUH,HEMM
1134,Port Said Airport,1068,PSD,HEPS
1135,St Catherine International Airport,1069,SKV,HESC
1136,Aswan International Airport,1070,ASW,HESN
1137,El Tor Airport,1071,ELT,HETR
1138,Eldoret International Airport,1072,EDL,HKEL
1139,Kakamega Airport,1073,GGM,HKKG
1140,Kisumu Airport,1074,KIS,HKKI
1141,Kitale Airport,1075,KTL,HKKT
1143,Lodwar Airport,1076,LOK,HKLO
1144,Manda Airstrip,1077,LAU,HKLU
1145,Mombasa Moi International Airport,1078,MBA,HKMO
1146,Naivasha Airport,1079,\N,HKNV
1147,Nairobi Wilson Airport,1080,WIL,HKNW
1148,Moi Air Base,1080,\N,HKRE
1149,Wajir Airport,1081,WJR,HKWJ
1150,Bu Attifel Airport,1082,\N,HLFL
1151,Warehouse 59e Airport,1083,\N,HLGL
1152,Ghat Airport,1084,GHT,HLGT
1153,Kufra Airport,1085,AKF,HLKF
1154,Benina International Airport,1086,BEN,HLLB
1156,Sabha Airport,1087,SEB,HLLS
1157,Tripoli International Airport,1088,TIP,HLLT
1158,Marsa Brega Airport,1089,LMQ,HLMB
1159,Ras Lanuf Oil Airport,1090,\N,HLNF
1160,Hon Airport,1091,HUQ,HLON
1161,Dahra Airport,1092,\N,HLRA
1162,Ghadames East Airport,1093,LTD,HLTD
1163,Zella 74 Airport,1094,\N,HLZA
1164,Gisenyi Airport,1095,GYI,HRYG
1165,Kigali International Airport,1096,KGL,HRYR
1166,Kamembe Airport,1097,KME,HRZA
1167,Dongola Airport,1098,DOG,HSDN
1168,Damazin Airport,1099,RSS,HSDZ
1169,El Fasher Airport,1100,ELF,HSFS
1170,Kassala Airport,1101,KSL,HSKA
1171,Kadugli Airport,1102,KDX,HSLI
1172,El Obeid Airport,1103,EBD,HSOB
1173,Juba International Airport,1104,JUB,HSSJ
1174,Malakal Airport,1105,MAK,HSSM
1175,Khartoum International Airport,1106,KRT,HSSS
1176,Arusha Airport,1107,ARK,HTAR
1177,Julius Nyerere International Airport,1108,DAR,HTDA
1178,Dodoma Airport,1109,DOD,HTDO
1179,Iringa Airport,1110,IRI,HTIR
1180,Kilimanjaro International Airport,1111,JRO,HTKJ
1181,Lake Manyara Airport,1112,LKY,HTLM
1182,Mtwara Airport,1113,MYW,HTMT
1183,Mwanza Airport,1114,MWZ,HTMW
1184,Pemba Airport,1115,PMA,HTPE
1185,Tanga Airport,1116,TGT,HTTG
1186,Abeid Amani Karume International Airport,1117,ZNZ,HTZA
1187,Entebbe International Airport,1118,EBB,HUEN
1189,Soroti Airport,1119,SRT,HUSO
1190,Tirana International Airport Mother Teresa,1120,TIA,LATI
1191,Burgas Airport,1121,BOJ,LBBG
1192,Gorna Oryahovitsa Airport,1122,GOZ,LBGO
1193,Plovdiv International Airport,1123,PDV,LBPD
1194,Sofia Airport,1124,SOF,LBSF
1195,Stara Zagora Airport,1125,SZR,LBSZ
1196,Varna Airport,1126,VAR,LBWN
1197,Larnaca International Airport,1127,LCA,LCLK
1198,Paphos International Airport,1128,PFO,LCPH
1199,RAF Akrotiri,1129,AKT,LCRA
1200,Dubrovnik Airport,1130,DBV,LDDU
1201,Osijek-Čepin Airfield,1131,\N,LDOC
1202,Osijek Airport,1132,OSI,LDOS
1203,Pula Airport,1133,PUY,LDPL
